series_id,seed,alpha_v2,alpha_eval_oracle_posthoc,v2_gap_global_minus_chosen,v2_second_best_gap,eval_regret_individual_minus_global,eval_oracle_gain_global_minus_oracle,eval_chosen_rank_of_11,v2_f0_minus_lora_loss,eval_f0_minus_lora_loss
T95,24000,0.4,0.3,0.0006900262707119076,8.414397639322502e-06,-0.0031024920124558264,0.003192138879511197,4,0.00017214286514161126,-0.0030615311805711753
T96,24000,1.0,1.0,0.0,0.000303754852687077,0.0,0.0,1,0.00533917977142645,0.009315856734483208
T97,24000,1.0,1.0,0.0,3.947685624794417e-05,0.0,0.0,1,0.003149768791411489,0.009907631009086815
T98,24000,1.0,1.0,0.0,0.0005911613471309418,0.0,0.0,1,0.008978447049594662,0.02055257370700836
T99,24000,1.0,1.0,0.0,0.00023960298055536455,0.0,0.0,1,0.00320602723100305,0.005421952775558347
T1,24001,1.0,1.0,0.0,0.001581985083680626,0.0,0.0,1,0.017815730387526263,0.014124358586131258
T10,24001,1.0,0.0,0.0,0.0016158933189640012,0.0,0.00351236253450804,11,0.01748038357432813,-0.00351236253450804
T100,24001,0.0,1.0,0.006763562504789933,0.0005615776278302675,0.00981271706395137,0.0,11,-0.006763562504789933,0.00981271706395137
T101,24001,1.0,1.0,0.0,0.0013108964476841733,0.0,0.0,1,0.01476479941294212,0.014031657618691407
T102,24001,1.0,1.0,0.0,0.0011466220621539902,0.0,0.0,1,0.012552319236460802,0.005037418817932349
T103,24001,1.0,1.0,0.0,0.0032055442761921293,0.0,0.0,1,0.03205544276192074,0.007731502815819025
T104,24001,1.0,1.0,0.0,0.0007272458328375642,0.0,0.0,1,0.008720550148984318,0.015393713111270135
T105,24001,1.0,1.0,0.0,0.004460844126152996,0.0,0.0,1,0.044657126300115646,0.0016094614304515975
T106,24001,1.0,1.0,0.0,0.0014452180007920035,0.0,0.0,1,0.014452180007922255,0.012360490506384325
T107,24001,1.0,1.0,0.0,0.0018094207702337162,0.0,0.0,1,0.0184888671258705,0.006192856699906324
T108,24001,1.0,1.0,0.0,0.00031416170609893657,0.0,0.0,1,0.00842305891985462,0.018050383243405133
T109,24001,1.0,1.0,0.0,0.0015024858765433358,0.0,0.0,1,0.016026787805028198,0.006870482907920472
T11,24001,1.0,0.0,0.0,0.0001932334022985982,0.0,0.007248289315352818,11,0.0030163810182248785,-0.007248289315352818
T110,24001,0.1,1.0,0.001450689343370004,5.671985316230144e-05,0.007423139444576288,0.0,10,-0.0013100394555376482,0.008320553225679095
T111,24001,0.9,1.0,0.0002189563046006704,6.209664478074028e-05,0.00347003070556684,0.0,2,0.003038912473752764,0.03771436752386648
T112,24001,0.9,0.0,2.6452666015031046e-05,2.6452666015031046e-05,-0.0003098883979734124,0.002214415791607971,10,0.009504882311061225,-0.002214415791607971
T113,24001,1.0,1.0,0.0,0.0001704538982209569,0.0,0.0,1,0.0038117348329830825,0.003518781287365158
T114,24001,1.0,1.0,0.0,0.000428551701993074,0.0,0.0,1,0.005096956342935388,0.0035487845838009235
T115,24001,0.0,1.0,0.014347811864378057,0.0011193674716563073,0.005510972263705893,0.0,11,-0.014347811864378057,0.005510972263705893
T116,24001,1.0,0.3,0.0,0.0003795939832056394,0.0,0.00043933726896472347,11,0.005479819685874521,-0.00016755658617795266
T117,24001,1.0,1.0,0.0,0.0010488463227704692,0.0,0.0,1,0.01078853018748227,0.0010225605263326498
T118,24001,1.0,1.0,0.0,0.00038467932087615786,0.0,0.0,1,0.01537561195311421,0.027575405775307482
T119,24001,1.0,1.0,0.0,0.0008642422413316364,0.0,0.0,1,0.01030228724041915,0.008218493054591214
T12,24001,1.0,0.0,0.0,0.0005902857843984588,0.0,0.0020297784313101364,11,0.007315706354921181,-0.0020297784313101364
T120,24001,0.0,1.0,0.03806596333853052,0.0032239551737847094,0.03585430446620297,0.0,11,-0.03806596333853052,0.03585430446620297
T121,24001,1.0,1.0,0.0,0.0020717071978412216,0.0,0.0,1,0.023424555161188354,0.04137374927977655
T122,24001,0.5,1.0,0.001601270307025282,2.3142033636514014e-05,0.00396836438647169,0.0,6,-0.0010924897948405565,0.008720288485616345
T123,24001,0.0,0.0,0.003400816723903688,0.00029124411764192004,-0.002044663032657712,0.002044663032657712,1,-0.003400816723903688,-0.002044663032657712
T124,24001,0.0,1.0,0.004292107950669699,8.784719765564386e-05,0.01556373052106419,0.0,11,-0.004292107950669699,0.01556373052106419
T125,24001,1.0,1.0,0.0,0.0007541803634938393,0.0,0.0,1,0.010230315138936241,0.006139962431791601
T126,24001,1.0,1.0,0.0,0.0008648910963691137,0.0,0.0,1,0.014936907461131466,0.017682499273981245
T127,24001,1.0,1.0,0.0,0.002596596847629251,0.0,0.0,1,0.026436908002458626,0.003271909531031292
T128,24001,1.0,0.5,0.0,0.0012297409526910164,0.0,0.00016157050137910467,11,0.015487066106952219,-8.105074933428824e-07
T129,24001,1.0,1.0,0.0,0.0023434216250847184,0.0,0.0,1,0.024952103033064055,0.006109225540075425
T13,24001,1.0,0.0,0.0,0.0004843240561226425,0.0,0.01042794315218254,11,0.005412208126043594,-0.01042794315218254
T130,24001,0.0,1.0,0.02646297844050194,0.002167773269310058,0.04316369279307297,0.0,11,-0.02646297844050194,0.04316369279307297
T131,24001,1.0,1.0,0.0,0.0017068500933513642,0.0,0.0,1,0.022262927407739386,0.02930713723178746
T132,24001,1.0,1.0,0.0,0.004339613776200069,0.0,0.0,1,0.04874218987876411,0.006640041563009458
T133,24001,1.0,1.0,0.0,0.002943877521231264,0.0,0.0,1,0.037454326662627824,0.002524211580051783
T134,24001,1.0,1.0,0.0,0.0005475883083967403,0.0,0.0,1,0.02089422061460161,0.014815152880194637
T135,24001,1.0,1.0,0.0,0.00494097306074881,0.0,0.0,1,0.05246657311209524,0.014539622023975407
T136,24001,1.0,1.0,0.0,0.0006320659198082446,0.0,0.0,1,0.011533848973725003,0.011029825023730733
T137,24001,1.0,1.0,0.0,0.002435949312698027,0.0,0.0,1,0.027327314923283885,0.011778059750020387
T138,24001,1.0,1.0,0.0,0.0020272107619757618,0.0,0.0,1,0.021670505254019146,0.008035891075602875
T139,24001,1.0,1.0,0.0,0.00834881066954074,0.0,0.0,1,0.0850941586358207,0.01275774009711278
T14,24001,1.0,1.0,0.0,0.0020652920492026383,0.0,0.0,1,0.02495293992073544,0.0016305287276385805
T140,24001,1.0,1.0,0.0,0.0009598464974791554,0.0,0.0,1,0.01151456299465825,0.008057751111726574
T141,24001,1.0,0.2,0.0,0.0021208729766618584,0.0,0.0012553457423785108,11,0.0232372119256663,-0.0010346461734213053
T142,24001,1.0,0.0,0.0,0.0005487713472379641,0.0,0.009889506759591105,11,0.00655303789509698,-0.009889506759591105
T143,24001,1.0,1.0,0.0,0.000526643916779368,0.0,0.0,1,0.005266439167793235,0.004679191133318383
T144,24001,0.8,1.0,0.0004745643686242529,6.516139752676953e-05,0.0009495015781333382,0.0,3,0.0012301207430776007,0.005048373160543296
T145,24001,1.0,0.0,0.0,0.0005062451676543511,0.0,0.004022694744065358,11,0.006110446233987765,-0.004022694744065358
T146,24001,1.0,1.0,0.0,0.0007032465822598422,0.0,0.0,1,0.007327149048872661,0.012176608672665346
T147,24001,1.0,0.0,0.0,0.0024539961431131463,0.0,0.003742816312551467,11,0.02661566232159629,-0.003742816312551467
T148,24001,0.0,0.0,0.002997646724035241,0.00019420179522366965,-0.0036041065016574336,0.0036041065016574336,1,-0.002997646724035241,-0.0036041065016574336
T149,24001,1.0,0.1,0.0,0.0015997687231227298,0.0,0.0016924437256210512,11,0.019441110349603163,-0.0016205267302830118
T15,24001,1.0,1.0,0.0,0.0006427426212190501,0.0,0.0,1,0.0072973496568111695,0.004455988892899332
T150,24001,0.0,1.0,0.01752648401016943,0.0014534915059531972,0.0023153967617672855,0.0,11,-0.01752648401016943,0.0023153967617672855
T151,24001,0.8,0.0,0.00015726485855349637,6.316072269085815e-05,-0.0008786610856890142,0.0034986208280642916,9,0.001184544002710064,-0.0034986208280642916
T152,24001,0.0,1.0,0.009309142697217943,0.0008189200818443654,0.009495936437508012,0.0,11,-0.009309142697217943,0.009495936437508012
T153,24001,1.0,1.0,0.0,0.0008929896648957047,0.0,0.0,1,0.01427856654269144,0.008795480045975301
T154,24001,1.0,0.0,0.0,0.0016991659742316978,0.0,0.004260939280924081,11,0.018933352486227184,-0.004260939280924081
T155,24001,0.0,1.0,0.0025801943525674,4.343305273035725e-05,0.013941950827251914,0.0,11,-0.0025801943525674,0.013941950827251914
T156,24001,0.0,0.0,0.03244263252261259,0.0029084310774725175,-0.0049925842525821995,0.0049925842525821995,1,-0.03244263252261259,-0.0049925842525821995
T157,24001,1.0,0.4,0.0,0.019571259179838485,0.0,1.1325735084444233e-05,7,0.19846191348939923,0.0011510744760143687
T158,24001,1.0,1.0,0.0,0.0011198830791583347,0.0,0.0,1,0.012964567417453776,0.008006678075229479
T159,24001,0.0,0.0,0.008945829706863084,0.0003492013308875608,-0.01666813663149025,0.01666813663149025,1,-0.008945829706863084,-0.01666813663149025
T16,24001,1.0,1.0,0.0,0.0008378416350591777,0.0,0.0,1,0.009460222513897776,0.005647845706197252
T160,24001,1.0,1.0,0.0,0.004057846761003181,0.0,0.0,1,0.04338244537449598,0.05871177995550214
T161,24001,0.0,1.0,0.0568382058178829,0.005159829042810982,0.0048621087935843965,0.0,11,-0.0568382058178829,0.0048621087935843965
T162,24001,0.0,0.2,0.027883499886641516,0.0024997839720786175,-0.00195793600570604,0.0021337426092418177,5,-0.027883499886641516,-0.00195793600570604
T163,24001,1.0,1.0,0.0,0.003496972998741299,0.0,0.0,1,0.03744423815247755,0.042805165263581246
T164,24001,1.0,0.0,0.0,0.001124697971355726,0.0,0.015120946215429365,11,0.011246979713557592,-0.015120946215429365
T165,24001,1.0,0.0,0.0,0.0026955156606588426,0.0,0.005419262503822686,11,0.027640545596279598,-0.005419262503822686
T166,24001,0.0,0.0,0.0037470526453521336,0.00015194142771313146,-0.0171574367329117,0.0171574367329117,1,-0.0037470526453521336,-0.0171574367329117
T167,24001,1.0,0.0,0.0,0.0020008843914605112,0.0,0.005121379234154233,11,0.023770967456831604,-0.005121379234154233
T168,24001,0.0,0.0,0.004043132800147675,0.00014139834994364442,-0.009213949289776036,0.009213949289776036,1,-0.004043132800147675,-0.009213949289776036
T169,24001,1.0,0.0,0.0,0.0011067862485638624,0.0,0.015729721504479155,11,0.011870839208151573,-0.015729721504479155
T17,24001,0.0,0.0,0.006556899048039022,0.0004411375299152587,-0.008947769364739955,0.008947769364739955,1,-0.006556899048039022,-0.008947769364739955
T170,24001,1.0,0.0,0.0,0.00922570245749621,0.0,0.00785200608645753,11,0.09587041237084237,-0.00785200608645753
T171,24001,1.0,0.0,0.0,0.0013715163232812522,0.0,0.022845289616538533,11,0.014765143274285686,-0.022845289616538533
T172,24001,1.0,0.0,0.0,0.003305958975425516,0.0,0.013264877992611224,11,0.03305958975425549,-0.013264877992611224
T173,24001,1.0,0.1,0.0,0.0011297192114011478,0.0,0.005546366600678088,11,0.013814846796591063,-0.005544692072319779
T174,24001,1.0,0.0,0.0,0.0032791758139021354,0.0,0.022081170297613584,11,0.03639335271687605,-0.022081170297613584
T175,24001,1.0,1.0,0.0,6.637330885139736e-05,0.0,0.0,1,0.002304894820059855,0.014296015254607775
T176,24001,1.0,1.0,0.0,0.002661348426353294,0.0,0.0,1,0.027339995765376934,0.014461412808624619
T177,24001,0.0,1.0,0.006166432496704288,0.0005703139157049175,0.025120624806836828,0.0,11,-0.006166432496704288,0.025120624806836828
T178,24001,1.0,1.0,0.0,0.0007976101956886361,0.0,0.0,1,0.00835294607132836,0.01885960726544217
T179,24001,0.0,1.0,0.008553103384944805,0.0008361286421159075,0.03392768187945283,0.0,11,-0.008553103384944805,0.03392768187945283
T18,24001,1.0,0.0,0.0,0.00035842476100445,0.0,0.01110685233822406,11,0.00636982042389711,-0.01110685233822406
T180,24001,0.0,0.8,0.0031092562940897017,0.00031092562940904234,0.0010155458785203741,3.3665705059804374e-05,11,-0.0031092562940897017,0.0010155458785203741
T181,24001,1.0,1.0,0.0,0.001381682381395577,0.0,0.0,1,0.01402797795694416,0.01719537975185026
T182,24001,1.0,1.0,0.0,0.002493049129867364,0.0,0.0,1,0.02596684383995773,0.010412263369011465
T183,24001,1.0,1.0,0.0,0.0009864413178485298,0.0,0.0,1,0.010321947982610158,0.010738099904335496
T184,24001,1.0,1.0,0.0,0.0028482040358001615,0.0,0.0,1,0.03086909231388918,0.018345671081488296
T185,24001,1.0,1.0,0.0,0.0010551972676136612,0.0,0.0,1,0.011870337767520889,0.010881564070182759
T186,24001,1.0,1.0,0.0,0.0018581056987254652,0.0,0.0,1,0.018752256463910766,0.003011302628761814
T187,24001,1.0,0.0,0.0,0.00026371563689719935,0.0,0.0032960792074219203,11,0.0038122283539183677,-0.0032960792074219203
T188,24001,1.0,1.0,0.0,0.0009873659242937705,0.0,0.0,1,0.010952553806738652,0.009262550848648576
T189,24001,1.0,1.0,0.0,0.0013532660857334122,0.0,0.0,1,0.014094362183635384,0.011883156665187411
T19,24001,1.0,1.0,0.0,0.0031001949822963004,0.0,0.0,1,0.032918181908139776,0.013124072043045665
T190,24001,1.0,0.1,0.0,0.0009423235433227428,0.0,0.0006704099814248132,11,0.009659732698507117,-0.0006702827935393119
T191,24001,1.0,1.0,0.0,0.0034011723874753375,0.0,0.0,1,0.03565824749747071,0.006992377533342475
T192,24001,1.0,1.0,0.0,0.0014922397381157415,0.0,0.0,1,0.01553738329849741,0.010284759299288515
T193,24001,1.0,1.0,0.0,0.0005060784484059999,0.0,0.0,1,0.005498173627027592,0.006081089395782668
T194,24001,1.0,1.0,0.0,0.00034194094876485726,0.0,0.0,1,0.003606225961914261,0.037235490321791076
T195,24001,0.0,1.0,0.016890875111718662,0.0013591942116305544,0.00951137920550249,0.0,11,-0.016890875111718662,0.00951137920550249
T196,24001,1.0,1.0,0.0,0.0005301366645908134,0.0,0.0,1,0.005800044861203502,0.0366490369312612
T197,24001,0.0,1.0,0.001078564530904963,8.16704509616073e-05,0.07184880093220841,0.0,11,-0.001078564530904963,0.07184880093220841
T198,24001,1.0,1.0,0.0,0.0013247602401330327,0.0,0.0,1,0.01343021296829619,0.025944335976076927
T199,24001,1.0,1.0,0.0,0.0009665998983310331,0.0,0.0,1,0.009894221050956442,0.08229896962718752
T2,24001,1.0,1.0,0.0,0.0008624596862411571,0.0,0.0,1,0.009565843376134808,0.07792012376516577
T20,24001,0.4,1.0,0.0009652389462131983,1.4419606749083158e-05,0.026960412077577156,0.0,7,-0.0009052282652143862,0.046321761435170195
T200,24001,1.0,1.0,0.0,0.0004929278587440522,0.0,0.0,1,0.005635157275000968,0.01958641164805941
T201,24001,1.0,1.0,0.0,0.006776365970038389,0.0,0.0,1,0.07098760071150445,0.027973993512458772
T202,24001,1.0,1.0,0.0,0.0028518855375018193,0.0,0.0,1,0.03141272665279804,0.004279118214362554
T203,24001,0.9,1.0,6.734527890561726e-05,6.734527890561726e-05,3.0585910566038876e-05,0.0,2,0.0021176550979814524,0.00246973636301695
T204,24001,0.0,0.0,0.004933583123751917,0.00046862351280030357,-0.010669072366233934,0.010669072366233934,1,-0.004933583123751917,-0.010669072366233934
T205,24001,0.0,1.0,0.004002437248233792,0.0002424821569512181,0.003390183935783053,0.0,11,-0.004002437248233792,0.003390183935783053
T206,24001,1.0,1.0,0.0,0.0005617570736986544,0.0,0.0,1,0.006402738848984457,0.004208528527151589
T207,24001,0.8,1.0,2.7413111338803198e-05,2.3812938659828475e-06,0.0005873103254272483,0.0,3,0.0012833060518754325,0.003751657821472243
T208,24001,1.0,0.0,0.0,0.0003814263802381923,0.0,0.00335287123103023,11,0.003962398312569393,-0.00335287123103023
T209,24001,1.0,1.0,0.0,0.0004201011153012746,0.0,0.0,1,0.009477366389202768,0.00360923049822659
T21,24001,1.0,1.0,0.0,0.0009691182849610458,0.0,0.0,1,0.010149085163687843,0.00904376073629315
T210,24001,1.0,0.0,0.0,0.00023982147368639684,0.0,0.005713526250683554,11,0.0023982147368644124,-0.005713526250683554
T211,24001,1.0,0.0,0.0,0.0004807004129500081,0.0,0.006779576177927016,11,0.005359559502751465,-0.006779576177927016
T212,24001,0.0,1.0,0.001393043929706017,3.8753240954148005e-05,0.0043766906071931455,0.0,11,-0.001393043929706017,0.0043766906071931455
T213,24001,0.0,0.7,0.012567581576927722,0.0008710265264781913,0.0014946293257087628,0.00010359152739852773,11,-0.012567581576927722,0.0014946293257087628
T214,24001,0.0,1.0,0.009126576147910515,0.00034392919843506675,0.006907389718417756,0.0,11,-0.009126576147910515,0.006907389718417756
T215,24001,0.0,1.0,0.010532259850160597,0.0009821693938304454,0.007340298602446449,0.0,11,-0.010532259850160597,0.007340298602446449
T216,24001,0.9,1.0,6.394684343991042e-05,2.531282613282837e-05,0.0015283180607726932,0.0,2,0.001140527925901913,0.017006174505776128
T217,24001,0.0,1.0,0.020444516690687697,0.0017190455426099316,0.01947129219043653,0.0,11,-0.020444516690687697,0.01947129219043653
T218,24001,1.0,1.0,0.0,0.011011159719800379,0.0,0.0,1,0.11266688535518787,0.0029826709385638583
T219,24001,1.0,1.0,0.0,0.0015433978251538916,0.0,0.0,1,0.0164803904318504,0.0071494712887639755
T22,24001,1.0,1.0,0.0,0.0006834069124616038,0.0,0.0,1,0.007612843084430998,0.001922590209851971
T220,24001,1.0,1.0,0.0,0.0005235032315124011,0.0,0.0,1,0.007346654191601409,0.003849144676067451
T221,24001,1.0,1.0,0.0,0.0018617473104475257,0.0,0.0,1,0.019164494424932288,0.00544180178604714
T222,24001,0.5,1.0,0.00045817361015143554,1.3410444030914626e-05,0.005055597902188902,0.0,6,-5.3265322550122285e-05,0.011413031565749132
T223,24001,0.0,1.0,0.013493506416377699,0.0010572110688216174,0.0019655722961180455,0.0,11,-0.013493506416377699,0.0019655722961180455
T224,24001,0.0,0.0,0.00468226631717783,0.00046348750404734407,-0.010985721375095236,0.010985721375095236,1,-0.00468226631717783,-0.010985721375095236
T225,24001,1.0,1.0,0.0,0.00032615520602918835,0.0,0.0,1,0.0052025436155709315,0.008260579645463006
T226,24001,1.0,0.0,0.0,0.0005082933113041976,0.0,0.010025410867383011,11,0.006368372887222029,-0.010025410867383011
T227,24001,0.0,1.0,0.0018432210800529703,0.0001623845878305774,0.011774985117484427,0.0,11,-0.0018432210800529703,0.011774985117484427
T228,24001,0.0,0.0,0.005067909833112116,0.00048585531138001237,-0.005033449170549376,0.005033449170549376,1,-0.005067909833112116,-0.005033449170549376
T229,24001,1.0,0.0,0.0,0.0005166680292382764,0.0,0.010107093282101798,11,0.00577287874532989,-0.010107093282101798
T23,24001,1.0,0.1,0.0,0.00030953367377917207,0.0,0.002011022131280349,11,0.004892697914348654,-0.0019981397492868647
T230,24001,1.0,1.0,0.0,0.0003695837434045113,0.0,0.0,1,0.0036958374340450018,0.0032884919645043698
T231,24001,0.0,1.0,0.001377601645104698,6.552162169826126e-06,0.003909526890289228,0.0,11,-0.001377601645104698,0.003909526890289228
T232,24001,0.0,1.0,0.005912062633164683,0.00018518735488159965,0.008771455498505776,0.0,11,-0.005912062633164683,0.008771455498505776
T233,24001,0.0,1.0,0.006746804361813741,0.0003505706499643546,0.0021763141056003743,0.0,11,-0.006746804361813741,0.0021763141056003743
T234,24001,1.0,1.0,0.0,0.0004658570433414,0.0,0.0,1,0.005147731339863515,0.0020515371592361165
T235,24001,0.3,1.0,0.0005877283915256548,1.6371331662989874e-05,0.0029378098583187073,0.0,8,-0.0005136835146397623,0.0043002021539841895
T236,24001,1.0,1.0,0.0,0.00013745187110592028,0.0,0.0,1,0.002972128586629541,0.0015361954061682281
T237,24001,1.0,1.0,0.0,0.002296946569708913,0.0,0.0,1,0.024793396934286727,0.010295794582132034
T238,24001,1.0,1.0,0.0,0.0007015721920170526,0.0,0.0,1,0.007622023592163629,0.0007275827334950469
T239,24001,1.0,1.0,0.0,0.0020624555032769387,0.0,0.0,1,0.022319518281637585,0.004481103489223481
T24,24001,1.0,1.0,0.0,0.0011887910369709487,0.0,0.0,1,0.013048549124387632,0.007374592821143444
T240,24001,1.0,1.0,0.0,0.0027718411135490006,0.0,0.0,1,0.030076348841475253,0.026445689465625866
T241,24001,1.0,1.0,0.0,3.067930759492743e-05,0.0,0.0,1,0.000820119817954712,0.0019848367350044915
T242,24001,0.0,1.0,0.004452276926186327,0.00041980190916579563,0.00486276551732856,0.0,11,-0.004452276926186327,0.00486276551732856
T243,24001,0.8,1.0,0.0007318554052003767,0.00010846214185777914,0.0005223899109267904,0.0,3,0.00021293125618226938,0.0037125276390805872
T244,24001,1.0,1.0,0.0,0.0006025737242487672,0.0,0.0,1,0.006323335979722122,0.004754859772153397
T245,24001,0.0,1.0,0.001718565933235383,0.0001404020644170112,0.005558714577039714,0.0,11,-0.001718565933235383,0.005558714577039714
T246,24001,1.0,0.0,0.0,0.0007078788234122779,0.0,0.012049788466118594,11,0.007574864487703614,-0.012049788466118594
T247,24001,1.0,1.0,0.0,0.0003876768210732684,0.0,0.0,1,0.004467238217568614,0.0017648437257734573
T248,24001,1.0,1.0,0.0,0.0008938917947378111,0.0,0.0,1,0.012960274444374642,0.009302668207648246
T249,24001,1.0,1.0,0.0,0.0006742615749331105,0.0,0.0,1,0.015009038230913041,0.009511320245621624
T25,24001,1.0,0.0,0.0,0.0012854585050861567,0.0,0.003094834028889437,11,0.014413550782032547,-0.003094834028889437
T250,24001,0.0,1.0,0.0036531536136287235,0.00029311627247019523,0.001467895573489919,0.0,11,-0.0036531536136287235,0.001467895573489919
T251,24001,1.0,0.0,0.0,0.0015562416989862715,0.0,0.015035040891651752,11,0.016687072358017807,-0.015035040891651752
T252,24001,1.0,0.4,0.0,0.000934107542665763,0.0,0.0002815090375740681,10,0.009341522312108053,3.914814301742009e-05
T253,24001,0.0,0.0,0.016163673660686273,0.0015551516777154717,-0.004896989764972215,0.004896989764972215,1,-0.016163673660686273,-0.004896989764972215
T254,24001,0.0,0.3,0.014718659209901563,0.0014704951800693644,-0.0008969413911599222,0.0009011046937579259,4,-0.014718659209901563,-0.0008969413911599222
T255,24001,1.0,1.0,0.0,0.002977312868484683,0.0,0.0,1,0.030742451451131636,0.01694089002155763
T256,24001,1.0,1.0,0.0,0.0053054570222296205,0.0,0.0,1,0.054850696263482046,0.013900744929825404
T257,24001,1.0,1.0,0.0,0.0010250324274316824,0.0,0.0,1,0.01102279886708557,0.014192576918009459
T258,24001,1.0,1.0,0.0,0.00039540531620096964,0.0,0.0,1,0.006072644176895126,0.011641758958452653
T259,24001,1.0,1.0,0.0,0.0020996579859688946,0.0,0.0,1,0.02100884005562942,0.02552844340355298
T26,24001,1.0,1.0,0.0,0.0003321185927680492,0.0,0.0,1,0.007127497943192562,0.006556305169445054
T260,24001,1.0,1.0,0.0,0.0003913377781740168,0.0,0.0,1,0.004824396396414965,0.0203104566155603
T261,24001,0.0,1.0,0.0032602325027464296,9.696506031486862e-05,0.005073326051585725,0.0,11,-0.0032602325027464296,0.005073326051585725
T262,24001,0.5,1.0,0.0007501578008616283,7.631577038536008e-06,0.011652977214291038,0.0,6,-0.0001476494788408278,0.023683319459459895
T263,24001,1.0,1.0,0.0,0.0002245405264932332,0.0,0.0,1,0.0028495604139060493,0.002563558331128646
T264,24001,1.0,0.0,0.0,0.0020192983211824167,0.0,0.005695310388261321,11,0.021256646296243242,-0.005695310388261321
T265,24001,0.4,1.0,0.00140802520969463,8.350314477834075e-05,0.00015602006728610007,0.0,7,-0.0005360882139737733,0.00042607957188156576
T266,24001,1.0,0.0,0.0,0.0018988489623721905,0.0,0.0010275084829119985,11,0.019101728610517232,-0.0010275084829119985
T267,24001,1.0,1.0,0.0,0.002138192103535941,0.0,0.0,1,0.022391841717119165,0.010679843887399842
T268,24001,1.0,1.0,0.0,0.0005796206447815644,0.0,0.0,1,0.006645739500238723,0.013895224976458564
T269,24001,0.0,1.0,0.0318257390182759,0.0031269817534556044,0.022701078273950515,0.0,11,-0.0318257390182759,0.022701078273950515
T27,24001,1.0,1.0,0.0,0.00012491800858543955,0.0,0.0,1,0.002933753549951401,0.01440853264357922
T270,24001,1.0,1.0,0.0,0.00038211076850958037,0.0,0.0,1,0.0049937311333575485,0.012079636257741333
T271,24001,1.0,0.0,0.0,0.0009364023671930566,0.0,0.004921675532012393,11,0.011442235078431673,-0.004921675532012393
T272,24001,0.4,1.0,0.0011079536489386754,4.628996764455273e-06,0.00306723597953662,0.0,7,-0.0008272174513574981,0.00611577326291346
T273,24001,1.0,1.0,0.0,0.0008931111691730109,0.0,0.0,1,0.009458393056537173,0.006999343516659984
T274,24001,1.0,1.0,0.0,0.0008413603394422653,0.0,0.0,1,0.010150138298715139,0.004107097131421877
T275,24001,1.0,0.0,0.0,0.000895511453642639,0.0,0.009327581148006747,11,0.009532576903699685,-0.009327581148006747
T276,24001,1.0,1.0,0.0,0.001972876870032114,0.0,0.0,1,0.020126397422797815,0.009233117288294013
T277,24001,1.0,0.0,0.0,0.002712510418654168,0.0,0.004425562106834979,11,0.02890438507651638,-0.004425562106834979
T278,24001,1.0,1.0,0.0,0.001195328196838763,0.0,0.0,1,0.014618460916225096,0.01861774285682305
T279,24001,0.0,0.0,0.0020068209462118514,0.00018872063869501687,-0.005069253025985931,0.005069253025985931,1,-0.0020068209462118514,-0.005069253025985931
T28,24001,1.0,0.0,0.0,7.247162484602665e-05,0.0,0.0004546646877315874,11,0.0029006097175433565,-0.0004546646877315874
T280,24001,1.0,0.0,0.0,0.001709457392383873,0.0,0.027505273799903085,11,0.018356435423900974,-0.027505273799903085
T281,24001,1.0,0.0,0.0,0.002501021066922293,0.0,0.009229654021689404,11,0.026535270641847908,-0.009229654021689404
T282,24001,1.0,1.0,0.0,0.0005619408057953024,0.0,0.0,1,0.009860872079847982,0.00986820846910541
T283,24001,1.0,1.0,0.0,0.00046748151757824985,0.0,0.0,1,0.006169290382200265,0.005176038229977142
T284,24001,0.0,1.0,0.01709281057928491,0.0011390105839301778,0.01409760040001451,0.0,11,-0.01709281057928491,0.01409760040001451
T285,24001,0.0,1.0,0.03800260831558533,0.003509842682154707,0.008776515852844391,0.0,11,-0.03800260831558533,0.008776515852844391
T286,24001,0.0,1.0,0.032641545738682165,0.002352385093207676,0.011328708188469427,0.0,11,-0.032641545738682165,0.011328708188469427
T287,24001,1.0,1.0,0.0,0.0016045446769561433,0.0,0.0,1,0.01673947650793861,0.0015193719723443078
T288,24001,1.0,1.0,0.0,7.77983118899761e-05,0.0,0.0,1,0.0042934301301778,0.01951653176037771
T289,24001,0.0,1.0,0.004527784956677605,0.0003221778210877879,0.02583024206186768,0.0,11,-0.004527784956677605,0.02583024206186768
T29,24001,1.0,1.0,0.0,0.0025954364838041144,0.0,0.0,1,0.02858487705177315,0.014091369025767353
T290,24001,1.0,1.0,0.0,0.0013935609664437743,0.0,0.0,1,0.015714741344837913,0.0553600721810128
T291,24001,1.0,1.0,0.0,0.0010186491759247573,0.0,0.0,1,0.01268274202322417,0.014715692659288182
T292,24001,0.0,1.0,0.0030340552676024757,0.00015211252965680044,0.05362894574244825,0.0,11,-0.0030340552676024757,0.05362894574244825
T293,24001,0.0,1.0,0.03508109438598961,0.0026934410568344447,0.025467401108472454,0.0,11,-0.03508109438598961,0.025467401108472454
T294,24001,1.0,0.0,0.0,0.0016226368011088566,0.0,0.024287064716605078,11,0.01754135226294884,-0.024287064716605078
T295,24001,1.0,1.0,0.0,0.001379932970792419,0.0,0.0,1,0.01531598202230361,0.02675153697571775
T296,24001,1.0,1.0,0.0,0.0003907537984004783,0.0,0.0,1,0.004782807433487579,0.005620906950737969
T297,24001,1.0,1.0,0.0,0.0008600098480305851,0.0,0.0,1,0.009374269765697052,0.022035189964449475
